//변수명,명칭(메인스킬define),스킬레벨,최소능력,최대능력,대인 최대 능력,대인 최대 능력,공격속도,타격시 반동,적용확률,대인 적용확률,타운트,적용대상1,적용대상2,적용값1,적용값2,적용변화값1,적용변화값2,참조값 1,참조값 2,참조값 3,발동 마법,마법 확률,대인 마법 확률,필요MP,필요FP,쿨다운,기술 준비시간,기술 시전거리,유지시간,지속피해타임(몇초에 한번씩 피해를 입는가?),지속시간,스킬발동갯수,스킬경험치,현재경험치,콤보스킬타임
//dwID,dwName,dwSkillLvl,dwAbilityMin,dwAtkAbilityMax,dwAbilityMinPVP,dwAbilityMaxPVP,dwAttackSpeed,dwDmgShift,nProbability,nProbabilityPVP,dwTaunt,dwDestParam1,dwDestParam2,nAdjParamVal1,nAdjParamVal2,dwChgParamVal1,dwChgParamVal2,dwdestData1,dwdestData2,dwdestData3,dwactiveskill,dwActiveSkillRate,dwActiveSkillRatePVP,dwReqMp,dwRepFp,dwCooldown,dwCastingTime,dwSkillRange,dwCircleTime,dwPainTime,dwSkillTime,dwSkillCount,dwSkillExp,dwExp,dwComboSkillTime
SA_STONEHAND_08,SI_ASS_CHEER_STONEHAND,8,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,5,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,38,=,=,1000,=,=,=,9000,=,1,4,600
SA_STONEHAND_09,SI_ASS_CHEER_STONEHAND,9,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,6,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,38,=,=,1000,=,=,=,9000,=,1,5,600
SA_STONEHAND_10,SI_ASS_CHEER_STONEHAND,10,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,6,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,40,=,=,1000,=,=,=,9000,=,1,5,600
SA_STONEHAND_11,SI_ASS_CHEER_STONEHAND,11,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,7,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,40,=,=,1000,=,=,=,9000,=,1,6,600
SA_STONEHAND_12,SI_ASS_CHEER_STONEHAND,12,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,7,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,42,=,=,1000,=,=,=,9000,=,1,6,600
SA_STONEHAND_13,SI_ASS_CHEER_STONEHAND,13,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,8,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,42,=,=,1000,=,=,=,9000,=,1,7,600
SA_STONEHAND_14,SI_ASS_CHEER_STONEHAND,14,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,8,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,44,=,=,1000,=,=,=,9000,=,1,7,600
SA_STONEHAND_15,SI_ASS_CHEER_STONEHAND,15,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,9,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,44,=,=,1000,=,=,=,9000,=,1,8,600
SA_STONEHAND_16,SI_ASS_CHEER_STONEHAND,16,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,9,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,46,=,=,1000,=,=,=,9000,=,1,8,600
SA_STONEHAND_17,SI_ASS_CHEER_STONEHAND,17,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,10,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,46,=,=,1000,=,=,=,9000,=,1,9,600
SA_STONEHAND_18,SI_ASS_CHEER_STONEHAND,18,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,10,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,48,=,=,1000,=,=,=,9000,=,1,9,600
SA_STONEHAND_19,SI_ASS_CHEER_STONEHAND,19,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,12,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,48,=,=,1000,=,=,=,9000,=,1,10,600
SA_STONEHAND_20,SI_ASS_CHEER_STONEHAND,20,=,=,=,=,=,=,=,=,=,DST_CHR_CHANCESTUN,=,12,=,SA_STONEHAND_STUN_L02,=,=,=,=,=,=,=,50,=,=,1000,=,=,=,9000,=,1,10,600
SA_QUICKSTEP_L01,SI_ASS_CHEER_QUICKSTEP,1,=,=,=,=,=,=,=,=,=,DST_SPEED,=,10,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,1,600
SA_QUICKSTEP_L02,SI_ASS_CHEER_QUICKSTEP,2,=,=,=,=,=,=,=,=,=,DST_SPEED,=,11,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,1,600
SA_QUICKSTEP_L03,SI_ASS_CHEER_QUICKSTEP,3,=,=,=,=,=,=,=,=,=,DST_SPEED,=,12,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,2,600
SA_QUICKSTEP_L04,SI_ASS_CHEER_QUICKSTEP,4,=,=,=,=,=,=,=,=,=,DST_SPEED,=,13,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,2,600
SA_QUICKSTEP_L05,SI_ASS_CHEER_QUICKSTEP,5,=,=,=,=,=,=,=,=,=,DST_SPEED,=,14,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,3,600
SA_QUICKSTEP_L06,SI_ASS_CHEER_QUICKSTEP,6,=,=,=,=,=,=,=,=,=,DST_SPEED,=,15,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,3,600
SA_QUICKSTEP_L07,SI_ASS_CHEER_QUICKSTEP,7,=,=,=,=,=,=,=,=,=,DST_SPEED,=,16,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,4,600
SA_QUICKSTEP_L08,SI_ASS_CHEER_QUICKSTEP,8,=,=,=,=,=,=,=,=,=,DST_SPEED,=,17,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,4,600
SA_QUICKSTEP_L09,SI_ASS_CHEER_QUICKSTEP,9,=,=,=,=,=,=,=,=,=,DST_SPEED,=,18,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,5,600
SA_QUICKSTEP_L10,SI_ASS_CHEER_QUICKSTEP,10,=,=,=,=,=,=,=,=,=,DST_SPEED,=,19,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,5,600
SA_QUICKSTEP_L11,SI_ASS_CHEER_QUICKSTEP,11,=,=,=,=,=,=,=,=,=,DST_SPEED,=,20,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,6,600
SA_QUICKSTEP_L12,SI_ASS_CHEER_QUICKSTEP,12,=,=,=,=,=,=,=,=,=,DST_SPEED,=,21,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,6,600
SA_QUICKSTEP_L13,SI_ASS_CHEER_QUICKSTEP,13,=,=,=,=,=,=,=,=,=,DST_SPEED,=,22,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,7,600
SA_QUICKSTEP_L14,SI_ASS_CHEER_QUICKSTEP,14,=,=,=,=,=,=,=,=,=,DST_SPEED,=,23,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,7,600
SA_QUICKSTEP_L15,SI_ASS_CHEER_QUICKSTEP,15,=,=,=,=,=,=,=,=,=,DST_SPEED,=,24,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,8,600
SA_QUICKSTEP_L16,SI_ASS_CHEER_QUICKSTEP,16,=,=,=,=,=,=,=,=,=,DST_SPEED,=,25,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,8,600
SA_QUICKSTEP_L17,SI_ASS_CHEER_QUICKSTEP,17,=,=,=,=,=,=,=,=,=,DST_SPEED,=,26,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,9,600
SA_QUICKSTEP_L18,SI_ASS_CHEER_QUICKSTEP,18,=,=,=,=,=,=,=,=,=,DST_SPEED,=,27,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,9,600
SA_QUICKSTEP_L19,SI_ASS_CHEER_QUICKSTEP,19,=,=,=,=,=,=,=,=,=,DST_SPEED,=,28,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,10,600
SA_QUICKSTEP_L20,SI_ASS_CHEER_QUICKSTEP,20,=,=,=,=,=,=,=,=,=,DST_SPEED,=,30,=,=,=,=,=,=,=,=,=,30,=,=,1000,=,=,=,600000,=,1,10,600
SA_CATSREFLEX_L01,SI_ASS_CHEER_CATSREFLEX,1,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,=,1,=,=,=,=,=,=,=,=,=,45,=,=,1000,=,=,=,180000,=,1,1,600
SA_CATSREFLEX_L02,SI_ASS_CHEER_CATSREFLEX,2,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,=,1,=,=,=,=,=,=,=,=,=,47,=,=,1000,=,=,=,240000,=,1,1,600
SA_CATSREFLEX_L03,SI_ASS_CHEER_CATSREFLEX,3,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,=,2,=,=,=,=,=,=,=,=,=,47,=,=,1000,=,=,=,180000,=,1,2,600
SA_CATSREFLEX_L04,SI_ASS_CHEER_CATSREFLEX,4,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,=,2,=,=,=,=,=,=,=,=,=,49,=,=,1000,=,=,=,240000,=,1,2,600
SA_CATSREFLEX_L05,SI_ASS_CHEER_CATSREFLEX,5,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,=,3,=,=,=,=,=,=,=,=,=,49,=,=,1000,=,=,=,180000,=,1,3,600
SA_CATSREFLEX_L06,SI_ASS_CHEER_CATSREFLEX,6,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,=,3,=,=,=,=,=,=,=,=,=,51,=,=,1000,=,=,=,240000,=,1,3,600
SA_CATSREFLEX_L07,SI_ASS_CHEER_CATSREFLEX,7,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,=,4,=,=,=,=,=,=,=,=,=,51,=,=,1000,=,=,=,180000,=,1,4,600
SA_CATSREFLEX_L08,SI_ASS_CHEER_CATSREFLEX,8,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,=,4,=,=,=,=,=,=,=,=,=,53,=,=,1000,=,=,=,240000,=,1,4,600
SA_CATSREFLEX_L09,SI_ASS_CHEER_CATSREFLEX,9,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,=,5,=,=,=,=,=,=,=,=,=,53,=,=,1000,=,=,=,180000,=,1,5,600
SA_CATSREFLEX_L10,SI_ASS_CHEER_CATSREFLEX,10,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,=,5,=,=,=,=,=,=,=,=,=,55,=,=,1000,=,=,=,240000,=,1,5,600
SA_CATSREFLEX_L11,SI_ASS_CHEER_CATSREFLEX,11,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,=,6,=,=,=,=,=,=,=,=,=,55,=,=,1000,=,=,=,180000,=,1,6,600
SA_CATSREFLEX_L12,SI_ASS_CHEER_CATSREFLEX,12,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,=,6,=,=,=,=,=,=,=,=,=,57,=,=,1000,=,=,=,240000,=,1,6,600
SA_CATSREFLEX_L13,SI_ASS_CHEER_CATSREFLEX,13,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,=,7,=,=,=,=,=,=,=,=,=,57,=,=,1000,=,=,=,180000,=,1,7,600
SA_CATSREFLEX_L14,SI_ASS_CHEER_CATSREFLEX,14,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,=,7,=,=,=,=,=,=,=,=,=,59,=,=,1000,=,=,=,240000,=,1,7,600
SA_CATSREFLEX_L15,SI_ASS_CHEER_CATSREFLEX,15,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,=,8,=,=,=,=,=,=,=,=,=,59,=,=,1000,=,=,=,180000,=,1,8,600
SA_CATSREFLEX_L16,SI_ASS_CHEER_CATSREFLEX,16,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,=,8,=,=,=,=,=,=,=,=,=,61,=,=,1000,=,=,=,240000,=,1,8,600
SA_CATSREFLEX_L17,SI_ASS_CHEER_CATSREFLEX,17,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,=,9,=,=,=,=,=,=,=,=,=,61,=,=,1000,=,=,=,180000,=,1,9,600
SA_CATSREFLEX_L18,SI_ASS_CHEER_CATSREFLEX,18,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,=,9,=,=,=,=,=,=,=,=,=,63,=,=,1000,=,=,=,240000,=,1,9,600
SA_CATSREFLEX_L19,SI_ASS_CHEER_CATSREFLEX,19,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,=,10,=,=,=,=,=,=,=,=,=,63,=,=,1000,=,=,=,180000,=,1,10,600
SA_CATSREFLEX_L20,SI_ASS_CHEER_CATSREFLEX,20,=,=,=,=,=,=,=,=,=,DST_BLOCK_MELEE,=,12,=,=,=,=,=,=,=,=,=,65,=,=,1000,=,=,=,300000,=,1,10,600
SA_ACCURACY_L01,SI_ASS_CHEER_ACCURACY,1,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,1,=,=,=,=,=,=,=,=,=,45,=,=,1000,=,=,=,180000,=,1,1,600
SA_ACCURACY_L02,SI_ASS_CHEER_ACCURACY,2,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,2,=,=,=,=,=,=,=,=,=,47,=,=,1000,=,=,=,240000,=,1,1,600
SA_ACCURACY_L03,SI_ASS_CHEER_ACCURACY,3,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,3,=,=,=,=,=,=,=,=,=,47,=,=,1000,=,=,=,180000,=,1,2,600
SA_ACCURACY_L04,SI_ASS_CHEER_ACCURACY,4,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,4,=,=,=,=,=,=,=,=,=,49,=,=,1000,=,=,=,240000,=,1,2,600
SA_ACCURACY_L05,SI_ASS_CHEER_ACCURACY,5,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,5,=,=,=,=,=,=,=,=,=,49,=,=,1000,=,=,=,180000,=,1,3,600
SA_ACCURACY_L06,SI_ASS_CHEER_ACCURACY,6,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,6,=,=,=,=,=,=,=,=,=,51,=,=,1000,=,=,=,240000,=,1,3,600
SA_ACCURACY_L07,SI_ASS_CHEER_ACCURACY,7,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,7,=,=,=,=,=,=,=,=,=,51,=,=,1000,=,=,=,180000,=,1,4,600
SA_ACCURACY_L08,SI_ASS_CHEER_ACCURACY,8,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,8,=,=,=,=,=,=,=,=,=,53,=,=,1000,=,=,=,240000,=,1,4,600
SA_ACCURACY_L09,SI_ASS_CHEER_ACCURACY,9,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,9,=,=,=,=,=,=,=,=,=,53,=,=,1000,=,=,=,180000,=,1,5,600
SA_ACCURACY_L10,SI_ASS_CHEER_ACCURACY,10,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,10,=,=,=,=,=,=,=,=,=,55,=,=,1000,=,=,=,240000,=,1,5,600
SA_ACCURACY_L11,SI_ASS_CHEER_ACCURACY,11,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,11,=,=,=,=,=,=,=,=,=,55,=,=,1000,=,=,=,180000,=,1,6,600
SA_ACCURACY_L12,SI_ASS_CHEER_ACCURACY,12,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,12,=,=,=,=,=,=,=,=,=,57,=,=,1000,=,=,=,240000,=,1,6,600
SA_ACCURACY_L13,SI_ASS_CHEER_ACCURACY,13,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,13,=,=,=,=,=,=,=,=,=,57,=,=,1000,=,=,=,180000,=,1,7,600
SA_ACCURACY_L14,SI_ASS_CHEER_ACCURACY,14,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,14,=,=,=,=,=,=,=,=,=,59,=,=,1000,=,=,=,240000,=,1,7,600
SA_ACCURACY_L15,SI_ASS_CHEER_ACCURACY,15,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,15,=,=,=,=,=,=,=,=,=,59,=,=,1000,=,=,=,180000,=,1,8,600
SA_ACCURACY_L16,SI_ASS_CHEER_ACCURACY,16,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,16,=,=,=,=,=,=,=,=,=,61,=,=,1000,=,=,=,240000,=,1,8,600
SA_ACCURACY_L17,SI_ASS_CHEER_ACCURACY,17,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,17,=,=,=,=,=,=,=,=,=,61,=,=,1000,=,=,=,180000,=,1,9,600
SA_ACCURACY_L18,SI_ASS_CHEER_ACCURACY,18,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,18,=,=,=,=,=,=,=,=,=,63,=,=,1000,=,=,=,240000,=,1,9,600
SA_ACCURACY_L19,SI_ASS_CHEER_ACCURACY,19,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,19,=,=,=,=,=,=,=,=,=,63,=,=,1000,=,=,=,180000,=,1,10,600
SA_ACCURACY_L20,SI_ASS_CHEER_ACCURACY,20,=,=,=,=,=,=,=,=,=,DST_ADJ_HITRATE,=,20,=,=,=,=,=,=,=,=,=,65,=,=,1000,=,=,=,300000,=,1,10,600
SA_POWERFIST_L01,SI_ASS_KNU_POWERFIST,1,40,41,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,30,=,1000,=,=,=,=,=,1,1,600
SA_POWERFIST_L02,SI_ASS_KNU_POWERFIST,2,41,42,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,33,=,1000,=,=,=,=,=,1,1,600
SA_POWERFIST_L03,SI_ASS_KNU_POWERFIST,3,42,43,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,33,=,1000,=,=,=,=,=,1,2,600
SA_POWERFIST_L04,SI_ASS_KNU_POWERFIST,4,43,44,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,36,=,1000,=,=,=,=,=,1,2,600
SA_POWERFIST_L05,SI_ASS_KNU_POWERFIST,5,44,45,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,36,=,1000,=,=,=,=,=,1,3,600
SA_POWERFIST_L06,SI_ASS_KNU_POWERFIST,6,45,46,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,39,=,1000,=,=,=,=,=,1,3,600
SA_POWERFIST_L07,SI_ASS_KNU_POWERFIST,7,46,47,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,39,=,1000,=,=,=,=,=,1,4,600
SA_POWERFIST_L08,SI_ASS_KNU_POWERFIST,8,47,48,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,42,=,1000,=,=,=,=,=,1,4,600
SA_POWERFIST_L09,SI_ASS_KNU_POWERFIST,9,48,49,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,42,=,1000,=,=,=,=,=,1,5,600
SA_POWERFIST_L10,SI_ASS_KNU_POWERFIST,10,49,50,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,45,=,1000,=,=,=,=,=,1,5,600
SA_POWERFIST_L11,SI_ASS_KNU_POWERFIST,11,50,51,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,45,=,1000,=,=,=,=,=,1,6,600
SA_POWERFIST_L12,SI_ASS_KNU_POWERFIST,12,51,52,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,48,=,1000,=,=,=,=,=,1,6,600
SA_POWERFIST_L13,SI_ASS_KNU_POWERFIST,13,52,53,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,48,=,1000,=,=,=,=,=,1,7,600
SA_POWERFIST_L14,SI_ASS_KNU_POWERFIST,14,53,54,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,51,=,1000,=,=,=,=,=,1,7,600
SA_POWERFIST_L15,SI_ASS_KNU_POWERFIST,15,54,55,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,51,=,1000,=,=,=,=,=,1,8,600
SA_POWERFIST_L16,SI_ASS_KNU_POWERFIST,16,55,56,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,54,=,1000,=,=,=,=,=,1,8,600
SA_POWERFIST_L17,SI_ASS_KNU_POWERFIST,17,56,57,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,54,=,1000,=,=,=,=,=,1,9,600
SA_POWERFIST_L18,SI_ASS_KNU_POWERFIST,18,57,58,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,57,=,1000,=,=,=,=,=,1,9,600
SA_POWERFIST_L19,SI_ASS_KNU_POWERFIST,19,58,59,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,57,=,1000,=,=,=,=,=,1,10,600
SA_POWERFIST_L20,SI_ASS_KNU_POWERFIST,20,59,60,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,60,=,1000,=,=,=,=,=,1,10,600
SA_HASTE_LV01,SI_ASS_CHEER_HASTE,1,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,100,=,=,=,=,=,=,=,=,=,45,=,=,1000,=,=,=,120000,=,1,1,600
SA_HASTE_LV02,SI_ASS_CHEER_HASTE,2,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,120,=,=,=,=,=,=,=,=,=,47,=,=,1000,=,=,=,140000,=,1,1,600
SA_HASTE_LV03,SI_ASS_CHEER_HASTE,3,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,140,=,=,=,=,=,=,=,=,=,47,=,=,1000,=,=,=,160000,=,1,2,600
SA_HASTE_LV04,SI_ASS_CHEER_HASTE,4,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,180,=,=,=,=,=,=,=,=,=,49,=,=,1000,=,=,=,180000,=,1,2,600
SA_HASTE_LV05,SI_ASS_CHEER_HASTE,5,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,200,=,=,=,=,=,=,=,=,=,49,=,=,1000,=,=,=,200000,=,1,3,600
SA_HASTE_LV06,SI_ASS_CHEER_HASTE,6,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,220,=,=,=,=,=,=,=,=,=,51,=,=,1000,=,=,=,220000,=,1,3,600
SA_HASTE_LV07,SI_ASS_CHEER_HASTE,7,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,240,=,=,=,=,=,=,=,=,=,51,=,=,1000,=,=,=,240000,=,1,4,600
SA_HASTE_LV08,SI_ASS_CHEER_HASTE,8,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,260,=,=,=,=,=,=,=,=,=,53,=,=,1000,=,=,=,260000,=,1,4,600
SA_HASTE_LV09,SI_ASS_CHEER_HASTE,9,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,280,=,=,=,=,=,=,=,=,=,53,=,=,1000,=,=,=,280000,=,1,5,600
SA_HASTE_LV10,SI_ASS_CHEER_HASTE,10,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,300,=,=,=,=,=,=,=,=,=,55,=,=,1000,=,=,=,300000,=,1,5,600
SA_HASTE_LV11,SI_ASS_CHEER_HASTE,11,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,320,=,=,=,=,=,=,=,=,=,55,=,=,1000,=,=,=,320000,=,1,6,600
SA_HASTE_LV12,SI_ASS_CHEER_HASTE,12,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,340,=,=,=,=,=,=,=,=,=,57,=,=,1000,=,=,=,340000,=,1,6,600
SA_HASTE_LV13,SI_ASS_CHEER_HASTE,13,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,360,=,=,=,=,=,=,=,=,=,57,=,=,1000,=,=,=,360000,=,1,7,600
SA_HASTE_LV14,SI_ASS_CHEER_HASTE,14,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,380,=,=,=,=,=,=,=,=,=,59,=,=,1000,=,=,=,380000,=,1,7,600
SA_HASTE_LV15,SI_ASS_CHEER_HASTE,15,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,400,=,=,=,=,=,=,=,=,=,59,=,=,1000,=,=,=,400000,=,1,8,600
SA_HASTE_LV16,SI_ASS_CHEER_HASTE,16,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,420,=,=,=,=,=,=,=,=,=,61,=,=,1000,=,=,=,420000,=,1,8,600
SA_HASTE_LV17,SI_ASS_CHEER_HASTE,17,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,440,=,=,=,=,=,=,=,=,=,61,=,=,1000,=,=,=,440000,=,1,9,600
SA_HASTE_LV18,SI_ASS_CHEER_HASTE,18,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,460,=,=,=,=,=,=,=,=,=,63,=,=,1000,=,=,=,460000,=,1,9,600
SA_HASTE_LV19,SI_ASS_CHEER_HASTE,19,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,480,=,=,=,=,=,=,=,=,=,63,=,=,1000,=,=,=,480000,=,1,10,600
SA_HASTE_LV20,SI_ASS_CHEER_HASTE,20,=,=,=,=,=,=,=,=,=,DST_ATTACKSPEED,=,500,=,=,=,=,=,=,=,=,=,65,=,=,1000,=,=,=,500000,=,1,10,600
//,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SA_HEALRAIN_L01,SI_RIN_HEAL_HEALRAIN,1,=,=,=,=,=,=,=,=,=,DST_HP,=,100,=,=,=,=,=,=,=,=,=,80,=,=,2000,8,=,=,=,=,1,20,600
SA_HEALRAIN_L02,SI_RIN_HEAL_HEALRAIN,2,=,=,=,=,=,=,=,=,=,DST_HP,=,150,=,=,=,=,=,=,=,=,=,90,=,=,2000,8,=,=,=,=,1,22,600
SA_HEALRAIN_L03,SI_RIN_HEAL_HEALRAIN,3,=,=,=,=,=,=,=,=,=,DST_HP,=,200,=,=,=,=,=,=,=,=,=,100,=,=,2000,8,=,=,=,=,1,24,600
SA_HEALRAIN_L04,SI_RIN_HEAL_HEALRAIN,4,=,=,=,=,=,=,=,=,=,DST_HP,=,250,=,=,=,=,=,=,=,=,=,110,=,=,2000,8,=,=,=,=,1,26,600
SA_HEALRAIN_L05,SI_RIN_HEAL_HEALRAIN,5,=,=,=,=,=,=,=,=,=,DST_HP,=,300,=,=,=,=,=,=,=,=,=,120,=,=,2000,8,=,=,=,=,1,29,600
