//변수명,한글명칭,영문명칭,일본명칭,중국명칭,태국명칭,인공지능,힘,체력,민첩,지능,종족,호전성,성별,레벨,비행레벨,크기,등급,파츠,온혈,방어 캐릭수,전투행동반경,최소타격치,최대타격치,공격1(기본),공격2(기본),공격3(특수),가로가중치,세로가중치,사선가중치,찌르기가중치,가슴 비율,머리 비율,팔 비율,다리 비율,공격속도,재공격속도,HP보완,추가방어점,마모도,경도,추가공격속도저하,공격 속성,속성 공격력,피색,이동속도,거주지역,비행유무,높이뛰기,멀리뛰기,조련유무,마법저항,전기저항,불저항,바람저항,물저항,땅저항,제공금액,제공재료,재료양,재료응집도,시체유지시간,아이템생성보정값,경험치,비행경험치,몸상태,추가능력,죽음유무,가상아이템1,가상아이템타입,가상아이템1,가상아이템타입,가상아이템1,가상아이템타입,공격효과음1,공격효과음2,죽는효과음1,죽는효과음2,피해효과음1,피해효과음2,피해효과음3,방관효과음1,방관효과음2,한글설명,영문설명,일어설명,중국설명,태국설명
//dwID,szName,szNameEn,"""""","""""","""""",dwAI,dwStr,dwSta,dwDex,dwInt,dwRace,dwBelligerence,dwGender,dwLevel,dwFilghtLevel,dwSize,dwClass,bIfPart,bWarmBlood,dwDefExtent,dwActionRadius,dwAtkMin,dwAtkMax,dwAtk1,dwAtk2,dwAtk3,dwHorizontalRate,dwVerticalRate,dwDiagonalRate,dwThrustRate,dwChestRate,dwHeadRate,dwArmRate,dwLegRate,dwAttackSpeed,dwReAttackDelay,dwAddHp,dwNaturealArmor,nAbrasion,nHardness,dwAdjAtkDelay,eElementType,wElementAtk,dwBloodColor,fSpeed,dwShelter,bFlying,dwJumpIng,dwAirJump,bTaming,dwResisMagic,fResistElecricity,fResistFire,fResistWind,fResistWater,fResistEarth,dwCash,dwSourceMaterial,dwMaterialAmount,dwCohesion,dwHoldingTime,dwCorrectionValue,dwExpValue,nFxpValue,nBodyState,dwAddAbility,bKillable,dwVirtItem1,dwVirtType1,dwVirtItem2,dwVirtType2,dwVirtItem3,dwVirtType3,dwSndAtk1,dwSndAtk2,dwSndDie1,dwSndDie2,dwSndDmg1,dwSndDmg2,dwSndDmg3,dwSndIdle1,dwSndIdle2,szComment,"""""","""""","""""",""""""
MI_CLAWDOLL3,"""두목 클라우돌""","""Captain Clawdoll""","""""","""""","""""",AII_MONSTER,15,20,173,173,=,BELLI_MELEE,=,80,=,=,RANK_CAPTAIN,0,=,=,=,840,866,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,14590,108,130,0,=,0,0,=,0.08,=,0,=,=,=,108,0,0,0,0,0,92,=,=,=,=,10,16429001,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_CLAWDOLL4,"""거대 클라우돌""","""Gaint Clawdoll""","""""","""""","""""",AII_MONSTER,15,20,179,179,=,BELLI_MELEE,=,83,=,=,RANK_BOSS,0,=,=,=,1580,1629,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,247968,127,130,0,=,0,0,=,0.075,=,0,=,=,=,127,0,0,0,0,0,672,=,=,=,=,17282,124932275,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_CARRIERBOMB1,"""부하 캐리아봄""","""Small Carrierbomb""","""""","""""","""""",AII_MONSTER,15,20,159,159,=,BELLI_RANGE,=,73,=,=,RANK_LOW,0,=,=,=,885,910,II_WEA_MOB_PRANKSTER1_ATK1 ,II_WEA_MOB_PRANKSTER1_ATK2 ,II_WEA_MOB_PRANKSTER1_ATK3 ,=,=,=,=,=,=,=,=,1000,3000,26816,98,130,0,=,3,155,=,0.075,=,0,=,=,=,98,0,0,0,0.3,-0.3,166,=,=,=,=,13,31988,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_CARRIERBOMB2,"""캐리아봄""","""Carrierbomb""","""""","""""","""""",AII_MONSTER,15,20,159,159,=,BELLI_RANGE,=,73,=,=,RANK_NORMAL,0,=,=,=,885,910,II_WEA_MOB_PRANKSTER2_ATK1 ,II_WEA_MOB_PRANKSTER2_ATK2 ,II_WEA_MOB_PRANKSTER2_ATK3 ,=,=,=,=,=,=,=,=,1000,3000,26816,98,130,0,=,3,155,=,0.075,=,0,=,=,=,98,0,0,0,0.3,-0.3,166,=,=,=,=,50,33442,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_CARRIERBOMB3,"""두목 캐리아봄""","""Captin Carrierbomb""","""""","""""","""""",AII_MONSTER,15,20,161,161,=,BELLI_RANGE,=,74,=,=,RANK_CAPTAIN,0,=,=,=,895,921,II_WEA_MOB_PRANKSTER3_ATK1 ,II_WEA_MOB_PRANKSTER3_ATK2 ,II_WEA_MOB_PRANKSTER3_ATK3 ,=,=,=,=,=,=,=,=,1000,3000,27066,99,130,0,=,3,158,=,0.08,=,0,=,=,=,99,0,0,0,0.3,-0.3,168,=,=,=,=,9,35506,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_CARRIERBOMB4,"""거대 캐리아봄""","""Gaint Carrierbomb""","""""","""""","""""",AII_MONSTER,15,20,167,167,=,BELLI_RANGE,=,77,=,=,RANK_BOSS,0,=,=,=,1445,1488,II_WEA_MOB_PRANKSTER4_ATK1 ,II_WEA_MOB_PRANKSTER4_ATK2 ,II_WEA_MOB_PRANKSTER4_ATK3 ,=,=,=,=,=,=,=,=,1000,3000,513248,103,130,0,=,1,254,=,0.075,=,0,=,=,=,103,0,0,0.3,-0.3,0,1232,=,=,=,=,3820,225129,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_ANIMAL ,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_RAMPAGEBUTCHER1,"""부하 램피지버쳐""","""Small Rampagebutcher""","""""","""""","""""",AII_MONSTER,15,20,179,179,=,BELLI_MELEE,=,83,=,=,RANK_LOW,0,=,=,=,878,905,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,15498,127,130,0,=,0,0,=,0.075,=,0,=,=,=,127,0,0,0,0,0,96,=,=,=,=,10,24986455,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_RAMPAGEBUTCHER2,"""램피지버쳐""","""Small Rampagebutcher""","""""","""""","""""",AII_MONSTER,15,20,179,179,=,BELLI_MELEE,=,83,=,=,RANK_NORMAL,0,=,=,=,878,905,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,15498,127,130,0,=,0,0,=,0.075,=,0,=,=,=,127,0,0,0,0,0,96,=,=,=,=,10,28984287,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_RAMPAGEBUTCHER3,"""두목 램피지버쳐""","""Captain Rampagebutcher""","""""","""""","""""",AII_MONSTER,15,20,181,181,=,BELLI_MELEE,=,84,=,=,RANK_CAPTAIN,0,=,=,=,887,914,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,15623,129,130,0,=,0,0,=,0.08,=,0,=,=,=,129,0,0,0,0,0,97,=,=,=,=,10,28734423,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_RAMPAGEBUTCHER4,"""거대 램피지버쳐""","""Gaint Rampagebutcher""","""""","""""","""""",AII_MONSTER,15,20,187,187,=,BELLI_MELEE,=,87,=,=,RANK_BOSS,0,=,=,=,1647,1697,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,256592,133,130,0,=,0,0,=,0.075,=,0,=,=,=,133,0,0,0,0,0,714,=,=,=,=,18706,218507315,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_FROZIEST1,"""부하 프로지스트""","""Small Froziest""","""""","""""","""""",AII_MONSTER,15,20,15,15,=,BELLI_MELEE,=,1,=,=,RANK_LOW,0,=,=,=,30,31,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,500,1,130,0,=,0,0,=,0.075,=,0,=,=,=,15,0,0,0,0,0,51,=,=,=,=,10,21,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_FROZIEST2,"""프로지스트""","""Froziest""","""""","""""","""""",AII_MONSTER,15,20,15,15,=,BELLI_MELEE,=,1,=,=,RANK_NORMAL,0,=,=,=,30,31,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,500,1,130,0,=,0,0,=,0.075,=,0,=,=,=,15,0,0,0,0,0,51,=,=,=,=,10,24,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_FROZIEST3,"""두목 프로지스트""","""Captain Froziest""","""""","""""","""""",AII_MONSTER,15,20,15,15,=,BELLI_MELEE,=,2,=,=,RANK_CAPTAIN,0,=,=,=,30,31,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,500,1,130,0,=,0,0,=,0.08,=,0,=,=,=,15,0,0,0,0,0,52,=,=,=,=,10,33,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_FROZIEST4,"""거대 프로지스트""","""Gaint Froziest""","""""","""""","""""",AII_MONSTER,15,20,15,15,=,BELLI_MELEE,=,5,=,=,RANK_BOSS,0,=,=,=,30,31,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,3000,4,130,0,=,0,0,=,0.075,=,0,=,=,=,15,0,0,0,0,0,378,=,=,=,=,294,510,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_ERONSCATCHER1,"""부하 에런스캐쳐""","""Small EronsCatcher""","""""","""""","""""",AII_MONSTER,15,20,15,15,=,BELLI_MELEE,=,1,=,=,RANK_LOW,0,=,=,=,30,31,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,500,1,130,0,=,0,0,=,0.075,=,0,=,=,=,15,0,0,0,0,0,51,=,=,=,=,10,21,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_ERONSCATCHER2,"""에런스캐쳐""","""EronsCatcher""","""""","""""","""""",AII_MONSTER,15,20,15,15,=,BELLI_MELEE,=,1,=,=,RANK_NORMAL,0,=,=,=,30,31,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,500,1,130,0,=,0,0,=,0.075,=,0,=,=,=,15,0,0,0,0,0,51,=,=,=,=,10,24,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_ERONSCATCHER3,"""두목 에런스캐쳐""","""Captain EronsCatcher""","""""","""""","""""",AII_MONSTER,15,20,15,15,=,BELLI_MELEE,=,2,=,=,RANK_CAPTAIN,0,=,=,=,30,31,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,500,1,130,0,=,0,0,=,0.08,=,0,=,=,=,15,0,0,0,0,0,52,=,=,=,=,10,33,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_ERONSCATCHER4,"""거대 에런스캐쳐""","""Gaint EronsCatcher""","""""","""""","""""",AII_MONSTER,15,20,15,15,=,BELLI_MELEE,=,5,=,=,RANK_BOSS,0,=,=,=,30,31,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,3000,4,130,0,=,0,0,=,0.075,=,0,=,=,=,15,0,0,0,0,0,378,=,=,=,=,294,510,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_MINECATCHER1,"""부하 마인캣쳐""","""Small MineCatcher""","""""","""""","""""",AII_MONSTER,15,20,15,15,=,BELLI_MELEE,=,1,=,=,RANK_LOW,0,=,=,=,30,31,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,500,1,130,0,=,0,0,=,0.075,=,0,=,=,=,15,0,0,0,0,0,51,=,=,=,=,10,21,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_MINECATCHER2,"""마인캣쳐""","""MineCatcher""","""""","""""","""""",AII_MONSTER,15,20,15,15,=,BELLI_MELEE,=,1,=,=,RANK_NORMAL,0,=,=,=,30,31,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,500,1,130,0,=,0,0,=,0.075,=,0,=,=,=,15,0,0,0,0,0,51,=,=,=,=,10,24,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_MINECATCHER3,"""두목 마인캣쳐""","""Captain MineCatcher""","""""","""""","""""",AII_MONSTER,15,20,15,15,=,BELLI_MELEE,=,2,=,=,RANK_CAPTAIN,0,=,=,=,30,31,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,500,1,130,0,=,0,0,=,0.08,=,0,=,=,=,15,0,0,0,0,0,52,=,=,=,=,10,33,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_MINECATCHER4,"""거대 마인캣쳐""","""Gaint MineCatcher""","""""","""""","""""",AII_MONSTER,15,20,15,15,=,BELLI_MELEE,=,5,=,=,RANK_BOSS,0,=,=,=,30,31,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,3000,4,130,0,=,0,0,=,0.075,=,0,=,=,=,15,0,0,0,0,0,378,=,=,=,=,294,510,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_BURNBIRD1,"""부하 번버드""","""Small BurnBird""","""""","""""","""""",AII_MONSTER,15,20,15,15,=,BELLI_MELEE,=,1,=,=,RANK_LOW,0,=,=,=,30,31,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,500,1,130,0,=,0,0,=,0.075,=,0,=,=,=,15,0,0,0,0,0,51,=,=,=,=,10,21,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_BURNBIRD2,"""번버드""","""BurnBird""","""""","""""","""""",AII_MONSTER,15,20,15,15,=,BELLI_MELEE,=,1,=,=,RANK_NORMAL,0,=,=,=,30,31,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,500,1,130,0,=,0,0,=,0.075,=,0,=,=,=,15,0,0,0,0,0,51,=,=,=,=,10,24,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_BURNBIRD3,"""두목 번버드""","""Captain BurnBird""","""""","""""","""""",AII_MONSTER,15,20,15,15,=,BELLI_MELEE,=,2,=,=,RANK_CAPTAIN,0,=,=,=,30,31,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,500,1,130,0,=,0,0,=,0.08,=,0,=,=,=,15,0,0,0,0,0,52,=,=,=,=,10,33,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_BURNBIRD4,"""거대 번버드""","""Gaint BurnBird""","""""","""""","""""",AII_MONSTER,15,20,15,15,=,BELLI_MELEE,=,5,=,=,RANK_BOSS,0,=,=,=,30,31,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,3000,4,130,0,=,0,0,=,0.075,=,0,=,=,=,15,0,0,0,0,0,378,=,=,=,=,294,510,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_CLOCKWORK1,"""클락워크""","""Clockworks""","""""","""""","""""",AII_CLOCKWORKS,15,20,163,163,=,BELLI_MELEE,=,75,=,=,RANK_SUPER,0,=,=,=,813,837,II_WEA_MOB_CLOCKWORK_ATK1,II_WEA_MOB_CLOCKWORK_ATK2,II_WEA_MOB_CLOCKWORK_ATK3,II_WEA_MOB_CLOCKWORK_ATK4,=,=,=,=,=,=,=,1000,3000,942624000,101,130,0,=,5,73,=,0.07,=,0,=,=,=,101,0.3,0,-0.3,0,0,51,=,=,=,=,3260,1633623800,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_BUKETFOOT1,"""부하 버킷풋""","""Small Buketfoot""","""""","""""","""""",AII_MONSTER,15,20,15,15,=,BELLI_MELEE,=,1,=,=,RANK_LOW,0,=,=,=,30,31,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,500,1,130,0,=,0,0,=,0.075,=,0,=,=,=,15,0,0,0,0,0,51,=,=,=,=,10,21,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_BUKETFOOT2,"""버킷풋""","""Buketfoot""","""""","""""","""""",AII_MONSTER,15,20,15,15,=,BELLI_MELEE,=,1,=,=,RANK_NORMAL,0,=,=,=,30,31,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,500,1,130,0,=,0,0,=,0.075,=,0,=,=,=,15,0,0,0,0,0,51,=,=,=,=,10,24,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_BUKETFOOT3,"""두목 버킷풋""","""Captain Buketfoot""","""""","""""","""""",AII_MONSTER,15,20,15,15,=,BELLI_MELEE,=,2,=,=,RANK_CAPTAIN,0,=,=,=,30,31,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,500,1,130,0,=,0,0,=,0.08,=,0,=,=,=,15,0,0,0,0,0,52,=,=,=,=,10,33,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_BUKETFOOT4,"""거대 버킷풋""","""Gaint Buketfoot""","""""","""""","""""",AII_MONSTER,15,20,15,15,=,BELLI_MELEE,=,5,=,=,RANK_BOSS,0,=,=,=,30,31,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,3000,4,130,0,=,0,0,=,0.075,=,0,=,=,=,15,0,0,0,0,0,378,=,=,=,=,294,510,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
//,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MI_NUCTUVEHICLE1,"""부하 낙터비클""","""Small Nuctuvehiclel""","""""","""""","""""",AII_MONSTER,15,20,127,127,=,BELLI_MELEE,=,57,=,=,RANK_LOW,0,=,=,=,554,575,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,24810,68,130,0,=,5,99,=,0.075,=,0,=,=,=,68,0.3,0,-0.3,0,0,65,=,=,=,=,15,5921,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_NUCTUVEHICLE2,"""낙터비클""","""Nuctuvehicle""","""""","""""","""""",AII_MONSTER,15,20,127,127,=,BELLI_MELEE,=,57,=,=,RANK_NORMAL,0,=,=,=,554,575,II_WEA_MOB_MONSTER2_ATK1,II_WEA_MOB_MONSTER2_ATK2,II_WEA_MOB_MONSTER2_ATK3,=,=,=,=,=,=,=,=,1000,3000,24810,68,130,0,=,5,99,=,0.075,=,0,=,=,=,68,0.3,0,-0.3,0,0,65,=,=,=,=,60,6190,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_NUCTUVEHICLE3,"""두목 낙터비클""","""Captain Nuctuvehicle""","""""","""""","""""",AII_MONSTER,15,20,129,129,=,BELLI_MELEE,=,58,=,=,RANK_CAPTAIN,0,=,=,=,564,584,II_WEA_MOB_MONSTER3_ATK1,II_WEA_MOB_MONSTER3_ATK2,II_WEA_MOB_MONSTER3_ATK3,=,=,=,=,=,=,=,=,1000,3000,25204,69,130,0,=,5,101,=,0.08,=,0,=,=,=,69,0.3,0,-0.3,0,0,66,=,=,=,=,10,6630,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_NUCTUVEHICLE4,"""거대 낙터비클""","""Gaint Nuctuvehicle""","""""","""""","""""",AII_MONSTER,15,20,135,135,=,BELLI_MELEE,=,61,=,=,RANK_BOSS,0,=,=,=,1119,1159,II_WEA_MOB_MONSTER4_ATK1,II_WEA_MOB_MONSTER4_ATK2,II_WEA_MOB_MONSTER4_ATK3,=,=,=,=,=,=,=,=,1000,3000,241004,73,130,0,=,2,201,=,0.075,=,0,=,=,=,73,-0.3,0.3,0,0,0,483,=,=,=,=,720,42405,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
MI_SYLIACA1,"""새끼 시일라카""","""Young Syliaca""","""""","""""","""""",AII_MONSTER,15,20,151,151,=,BELLI_MELEE,=,69,=,=,RANK_LOW,0,=,=,=,835,859,II_WEA_MOB_MONSTER1_ATK1,II_WEA_MOB_MONSTER1_ATK2,II_WEA_MOB_MONSTER1_ATK3,=,=,=,=,=,=,=,=,1000,3000,25128,93,130,0,=,2,147,=,0.075,=,0,=,=,=,93,-0.3,0.3,0,0,0,156,=,=,=,=,13,21074,0,=,=,1,II_WEA_HAN_HAND,VT_ITEM,=,=,=,=,=,=,=,=,SND_ITEM_TREE,SND_PC_DMGWANB,=,=,=,"""""","""""","""""","""""",""""""
